X;Filing Date;Trade Date;Ticker;Insider Name;Title;Trade Type;Price;Qty;Value;FC
D;2020-03-04 19:24:43;2020-03-02;INTC;Ishrak Omar;Director;M - OptEx;0.0;1819;0;0001127602-20-009507
D;2020-03-04 19:24:43;2020-03-02;INTC;Ishrak Omar;Director;M - OptEx;0.0;-2697;0;0001127602-20-009507
D;2020-03-04 19:22:58;2020-03-02;INTC;Hundt Reed E;Director;M - OptEx;0.0;1923;0;0001127602-20-009506
D;2020-03-04 19:22:58;2020-03-02;INTC;Hundt Reed E;Director;M - OptEx;0.0;-2852;0;0001127602-20-009506
DM;2020-03-04 19:19:17;2020-03-02;INTC;Bryant Gregory M;EVP, GM, CCG;M - OptEx;0.0;55122;0;0001127602-20-009505
DM;2020-03-04 19:19:17;2020-03-02;INTC;Bryant Gregory M;EVP, GM, CCG;F - Tax;56.37;-26156;1474414;0001127602-20-009505
DM;2020-03-04 19:19:17;2020-03-02;INTC;Bryant Gregory M;EVP, GM, CCG;M - OptEx;0.0;-81722;0;0001127602-20-009505
D;2020-03-04 19:15:58;2020-03-02;INTC;Bryant Andy D;Director;M - OptEx;0.0;19014;0;0001127602-20-009503
D;2020-03-04 19:15:58;2020-03-02;INTC;Bryant Andy D;Director;F - Tax;56.37;-9023;508627;0001127602-20-009503
DM;2020-03-04 19:15:58;2020-03-03;INTC;Bryant Andy D;Director;S - Sale;57.38;-9991;573274;0001127602-20-009503
D;2020-03-04 19:15:58;2020-03-02;INTC;Bryant Andy D;Director;M - OptEx;0.0;-28189;0;0001127602-20-009503
;2020-02-24 16:27:09;2020-02-20;INTC;McBride Kevin Thomas;VP Finance, Corp. Controller;S - Sale;65.67;-491;32243;0001127602-20-007218
D;2020-02-20 16:19:18;2020-02-18;INTC;Swan Robert Holmes;CEO, Director;M - OptEx;0.0;2731;0;0001127602-20-006661
D;2020-02-20 16:19:18;2020-02-18;INTC;Swan Robert Holmes;CEO, Director;F - Tax;66.29;-1355;89823;0001127602-20-006661
D;2020-02-20 16:19:18;2020-02-18;INTC;Swan Robert Holmes;CEO, Director;M - OptEx;0.0;-2731;0;0001127602-20-006661
;2020-02-20 16:15:17;2020-02-12;INTC;Bryant Andy D;Director;G - Gift;0.0;-3000;0;0001127602-20-006657
D;2020-02-05 18:06:06;2020-02-03;INTC;Swan Robert Holmes;CEO, Director;M - OptEx;0.0;2935;0;0001127602-20-003831
D;2020-02-05 18:06:06;2020-02-03;INTC;Swan Robert Holmes;CEO, Director;F - Tax;64.67;-1456;94160;0001127602-20-003831
D;2020-02-05 18:06:06;2020-02-03;INTC;Swan Robert Holmes;CEO, Director;M - OptEx;0.0;-2935;0;0001127602-20-003831
DM;2020-02-05 18:03:11;2020-02-03;INTC;Shenoy Navin;EVP, GM - Data Platforms Group;M - OptEx;0.0;2489;0;0001127602-20-003829
DM;2020-02-05 18:03:11;2020-02-03;INTC;Shenoy Navin;EVP, GM - Data Platforms Group;F - Tax;64.67;-1220;78897;0001127602-20-003829
D;2020-02-05 18:03:11;2020-02-04;INTC;Shenoy Navin;EVP, GM - Data Platforms Group;S - Sale;65.78;-1269;83475;0001127602-20-003829
DM;2020-02-05 18:03:11;2020-02-03;INTC;Shenoy Navin;EVP, GM - Data Platforms Group;M - OptEx;0.0;-2489;0;0001127602-20-003829
D;2020-02-05 17:59:46;2020-02-03;INTC;Rodgers Steven Ralph;EVP General Counsel;M - OptEx;0.0;2483;0;0001127602-20-003827
D;2020-02-05 17:59:46;2020-02-03;INTC;Rodgers Steven Ralph;EVP General Counsel;F - Tax;64.67;-1232;79673;0001127602-20-003827
D;2020-02-05 17:59:46;2020-02-03;INTC;Rodgers Steven Ralph;EVP General Counsel;M - OptEx;0.0;-2483;0;0001127602-20-003827
D;2020-02-05 17:56:48;2020-02-03;INTC;Renduchintala Venkata S M;Group President (TSCG);M - OptEx;0.0;2980;0;0001127602-20-003823
D;2020-02-05 17:56:48;2020-02-03;INTC;Renduchintala Venkata S M;Group President (TSCG);F - Tax;64.67;-1478;95582;0001127602-20-003823
D;2020-02-05 17:56:48;2020-02-03;INTC;Renduchintala Venkata S M;Group President (TSCG);M - OptEx;0.0;-2980;0;0001127602-20-003823
D;2020-02-05 17:51:24;2020-02-03;INTC;McBride Kevin Thomas;VP Finance, Corp. Controller;M - OptEx;0.0;235;0;0001127602-20-003821
D;2020-02-05 17:51:24;2020-02-03;INTC;McBride Kevin Thomas;VP Finance, Corp. Controller;F - Tax;64.67;-77;4980;0001127602-20-003821
D;2020-02-05 17:51:24;2020-02-03;INTC;McBride Kevin Thomas;VP Finance, Corp. Controller;M - OptEx;0.0;-235;0;0001127602-20-003821
;2020-02-05 17:48:03;2020-02-03;INTC;Henry Alyssa;Director;P - Purchase;64.88;15400;999223;0001127602-20-003819
DM;2020-02-05 17:44:00;2020-02-03;INTC;Bryant Gregory M;EVP, GM, CCG;M - OptEx;0.0;2757;0;0001127602-20-003817
DM;2020-02-05 17:44:00;2020-02-03;INTC;Bryant Gregory M;EVP, GM, CCG;F - Tax;64.67;-1310;84718;0001127602-20-003817
DM;2020-02-05 17:44:00;2020-02-03;INTC;Bryant Gregory M;EVP, GM, CCG;M - OptEx;0.0;-2757;0;0001127602-20-003817
D;2020-02-05 17:41:35;2020-02-03;INTC;Bryant Andy D;Director;M - OptEx;0.0;2455;0;0001127602-20-003815
D;2020-02-05 17:41:35;2020-02-03;INTC;Bryant Andy D;Director;F - Tax;64.67;-1165;75341;0001127602-20-003815
D;2020-02-05 17:41:35;2020-02-03;INTC;Bryant Andy D;Director;M - OptEx;0.0;-2455;0;0001127602-20-003815
DM;2020-02-03 19:32:55;2020-01-30;INTC;Yeary Frank D;Director;M - OptEx;0.0;1803;0;0001127602-20-003297
DM;2020-02-03 19:32:55;2020-01-30;INTC;Yeary Frank D;Director;M - OptEx;0.0;-1803;0;0001127602-20-003297
D;2020-02-03 19:31:24;2020-02-03;INTC;Wilson Andrew;Director;M - OptEx;0.0;599;0;0001127602-20-003295
D;2020-02-03 19:31:24;2020-02-03;INTC;Wilson Andrew;Director;M - OptEx;0.0;-599;0;0001127602-20-003295
DM;2020-02-03 19:28:53;2020-01-30;INTC;Swan Robert Holmes;CEO, Director;M - OptEx;0.0;9409;0;0001127602-20-003292
DM;2020-02-03 19:28:53;2020-01-30;INTC;Swan Robert Holmes;CEO, Director;F - Tax;65.72;-3253;213771;0001127602-20-003292
DM;2020-02-03 19:28:53;2020-01-30;INTC;Swan Robert Holmes;CEO, Director;M - OptEx;0.0;-9409;0;0001127602-20-003292
DM;2020-02-03 19:28:53;2020-01-30;INTC;Swan Robert Holmes;CEO, Director;A - Grant;0.0;251145;0;0001127602-20-003292
D;2020-02-03 19:26:59;2020-02-03;INTC;Smith Gregory D;Director;M - OptEx;0.0;845;0;0001127602-20-003289
D;2020-02-03 19:26:59;2020-02-03;INTC;Smith Gregory D;Director;M - OptEx;0.0;-845;0;0001127602-20-003289
DM;2020-02-03 19:24:01;2020-01-30;INTC;Shenoy Navin;EVP, GM - Data Platforms Group;M - OptEx;0.0;5649;0;0001127602-20-003286
DM;2020-02-03 19:24:01;2020-01-30;INTC;Shenoy Navin;EVP, GM - Data Platforms Group;F - Tax;65.72;-1964;129064;0001127602-20-003286
D;2020-02-03 19:24:01;2020-01-31;INTC;Shenoy Navin;EVP, GM - Data Platforms Group;S - Sale;65.72;-3685;242178;0001127602-20-003286
DM;2020-02-03 19:24:01;2020-01-30;INTC;Shenoy Navin;EVP, GM - Data Platforms Group;M - OptEx;0.0;-5649;0;0001127602-20-003286
DM;2020-02-03 19:24:01;2020-01-30;INTC;Shenoy Navin;EVP, GM - Data Platforms Group;A - Grant;0.0;132864;0;0001127602-20-003286
DM;2020-02-03 19:22:33;2020-01-30;INTC;Rodgers Steven Ralph;EVP General Counsel;M - OptEx;0.0;16232;0;0001127602-20-003284
DM;2020-02-03 19:22:33;2020-01-30;INTC;Rodgers Steven Ralph;EVP General Counsel;F - Tax;65.72;-5968;392187;0001127602-20-003284
DM;2020-02-03 19:22:33;2020-01-30;INTC;Rodgers Steven Ralph;EVP General Counsel;M - OptEx;0.0;-16232;0;0001127602-20-003284
DM;2020-02-03 19:22:33;2020-01-30;INTC;Rodgers Steven Ralph;EVP General Counsel;A - Grant;0.0;103699;0;0001127602-20-003284
DM;2020-02-03 19:20:40;2020-01-30;INTC;Renduchintala Venkata S M;Group President (TSCG);M - OptEx;0.0;5741;0;0001127602-20-003282
DM;2020-02-03 19:20:40;2020-01-30;INTC;Renduchintala Venkata S M;Group President (TSCG);F - Tax;65.72;-1980;130116;0001127602-20-003282
DM;2020-02-03 19:20:40;2020-01-30;INTC;Renduchintala Venkata S M;Group President (TSCG);M - OptEx;0.0;-5741;0;0001127602-20-003282
DM;2020-02-03 19:20:40;2020-01-30;INTC;Renduchintala Venkata S M;Group President (TSCG);A - Grant;0.0;129624;0;0001127602-20-003282
DM;2020-02-03 19:18:32;2020-01-30;INTC;McBride Kevin Thomas;VP Finance, Controller;M - OptEx;0.0;602;0;0001127602-20-003280
DM;2020-02-03 19:18:32;2020-01-30;INTC;McBride Kevin Thomas;VP Finance, Controller;F - Tax;65.72;-228;14983;0001127602-20-003280
DM;2020-02-03 19:18:32;2020-01-30;INTC;McBride Kevin Thomas;VP Finance, Controller;M - OptEx;0.0;-602;0;0001127602-20-003280
DM;2020-02-03 19:18:32;2020-01-30;INTC;McBride Kevin Thomas;VP Finance, Controller;A - Grant;0.0;8167;0;0001127602-20-003280
DM;2020-02-03 19:12:32;2020-01-30;INTC;Liu Tsu-Jae King;Director;M - OptEx;0.0;1803;0;0001127602-20-003278
DM;2020-02-03 19:12:32;2020-01-30;INTC;Liu Tsu-Jae King;Director;M - OptEx;0.0;-1803;0;0001127602-20-003278
D;2020-02-03 19:09:11;2020-01-30;INTC;Lavizzo-Mourey Risa J;Director;M - OptEx;0.0;592;0;0001127602-20-003275
D;2020-02-03 19:09:11;2020-01-30;INTC;Lavizzo-Mourey Risa J;Director;M - OptEx;0.0;-592;0;0001127602-20-003275
D;2020-02-03 19:09:11;2020-01-30;INTC;Lavizzo-Mourey Risa J;Director;A - Grant;0.0;1580;0;0001127602-20-003275
DM;2020-02-03 19:06:24;2020-01-30;INTC;Ishrak Omar;Director;M - OptEx;0.0;1655;0;0001127602-20-003273
DM;2020-02-03 19:06:24;2020-01-30;INTC;Ishrak Omar;Director;M - OptEx;0.0;-1655;0;0001127602-20-003273
DM;2020-02-03 19:04:07;2020-01-30;INTC;Hundt Reed E;Director;M - OptEx;0.0;1803;0;0001127602-20-003271
DM;2020-02-03 19:04:07;2020-01-30;INTC;Hundt Reed E;Director;M - OptEx;0.0;-1803;0;0001127602-20-003271
D;2020-02-03 18:56:29;2020-01-30;INTC;Henry Alyssa;Director;A - Grant;0.0;1486;0;0001127602-20-003268
D;2020-02-03 18:54:44;2020-01-30;INTC;Goetz James J;Director;A - Grant;0.0;2080;0;0001127602-20-003266
DM;2020-02-03 18:51:58;2020-01-30;INTC;Davis George S;Chief Financial Officer;A - Grant;0.0;105320;0;0001127602-20-003264
DM;2020-02-03 18:49:40;2020-01-30;INTC;Bryant Gregory M;EVP, GM, CCG;M - OptEx;0.0;13427;0;0001127602-20-003262
DM;2020-02-03 18:49:40;2020-01-30;INTC;Bryant Gregory M;EVP, GM, CCG;F - Tax;65.72;-4387;288292;0001127602-20-003262
DM;2020-02-03 18:49:40;2020-01-30;INTC;Bryant Gregory M;EVP, GM, CCG;M - OptEx;0.0;-13427;0;0001127602-20-003262
DM;2020-02-03 18:49:40;2020-01-30;INTC;Bryant Gregory M;EVP, GM, CCG;A - Grant;0.0;113422;0;0001127602-20-003262
DM;2020-02-03 18:48:18;2020-01-30;INTC;Bryant Andy D;Director;M - OptEx;0.0;11473;0;0001127602-20-003259
DM;2020-02-03 18:48:18;2020-01-30;INTC;Bryant Andy D;Director;F - Tax;65.72;-3777;248206;0001127602-20-003259
DM;2020-02-03 18:48:18;2020-01-30;INTC;Bryant Andy D;Director;M - OptEx;0.0;-11473;0;0001127602-20-003259
DM;2020-02-03 18:48:18;2020-01-30;INTC;Bryant Andy D;Director;A - Grant;0.0;20254;0;0001127602-20-003259
D;2020-01-29 16:51:03;2020-01-27;INTC;McBride Kevin Thomas;VP Finance, Controller;M - OptEx;23.6;1090;25724;0001127602-20-002659
D;2020-01-29 16:51:03;2020-01-27;INTC;McBride Kevin Thomas;VP Finance, Controller;S - Sale;65.88;-1090;71811;0001127602-20-002659
D;2020-01-29 16:51:03;2020-01-27;INTC;McBride Kevin Thomas;VP Finance, Controller;M - OptEx;0.0;-1090;0;0001127602-20-002659
D;2020-01-07 16:51:08;2020-01-03;INTC;Davis George S;Chief Financial Officer;M - OptEx;0.0;15507;0;0001127602-20-001286
D;2020-01-07 16:51:08;2020-01-03;INTC;Davis George S;Chief Financial Officer;F - Tax;60.26;-5475;329896;0001127602-20-001286
D;2020-01-07 16:51:08;2020-01-03;INTC;Davis George S;Chief Financial Officer;M - OptEx;0.0;-15507;0;0001127602-20-001286
;2020-01-06 16:26:44;2020-01-02;INTC;Yeary Frank D;Director;S - Sale;60.35;-12545;757039;0001127602-20-001139
D;2019-12-31 17:15:20;2019-12-27;INTC;Yeary Frank D;Director;A - Grant;0.0;0;0;0001127602-19-036001
D;2019-12-31 17:13:22;2019-12-27;INTC;Smith Gregory D;Director;A - Grant;0.0;0;0;0001127602-19-035999
D;2019-12-18 16:07:27;2019-12-16;INTC;Shenoy Navin;EVP, GM - Data Platforms Group;M - OptEx;0.0;16962;0;0001127602-19-035367
D;2019-12-18 16:07:27;2019-12-16;INTC;Shenoy Navin;EVP, GM - Data Platforms Group;F - Tax;58.11;-8410;488705;0001127602-19-035367
D;2019-12-18 16:07:27;2019-12-17;INTC;Shenoy Navin;EVP, GM - Data Platforms Group;S - Sale;58.0;-8552;496016;0001127602-19-035367
D;2019-12-18 16:07:27;2019-12-16;INTC;Shenoy Navin;EVP, GM - Data Platforms Group;M - OptEx;0.0;-16962;0;0001127602-19-035367
;2019-12-09 16:15:36;2019-12-05;INTC;Shenoy Navin;EVP, GM - Data Center Group;S - Sale;56.41;-2698;152194;0001127602-19-034553
M;2019-12-04 16:52:04;2019-12-02;INTC;Yeary Frank D;Director;S - Sale;57.86;-2509;145177;0001127602-19-034256
M;2019-11-22 17:14:38;2019-11-20;INTC;Goetz James J;Director;P - Purchase;58.24;86500;5037914;0001127602-19-033599
D;2019-11-18 16:09:10;2019-11-15;INTC;Swan Robert Holmes;CEO, Director;M - OptEx;0.0;2732;0;0001127602-19-033019
D;2019-11-18 16:09:10;2019-11-15;INTC;Swan Robert Holmes;CEO, Director;F - Tax;58.16;-1355;78807;0001127602-19-033019
D;2019-11-18 16:09:10;2019-11-15;INTC;Swan Robert Holmes;CEO, Director;M - OptEx;0.0;-2732;0;0001127602-19-033019
M;2019-11-18 16:07:03;2019-11-15;INTC;Goetz James J;Director;P - Purchase;58.13;86220;5012360;0001127602-19-033015
M;2019-11-18 16:03:40;2019-11-15;INTC;Bryant Andy D;Chairman, Director;S - Sale;58.24;-46932;2733214;0001127602-19-033005
D;2019-11-12 16:38:16;2019-11-08;INTC;Swan Robert Holmes;CEO, Director;I - Unknown;0.0;0;0;0001127602-19-032543
;2019-11-05 16:40:31;2019-11-01;INTC;Yeary Frank D;Director;S - Sale;56.34;-2509;141354;0001127602-19-031914
D;2019-11-05 16:38:43;2019-11-01;INTC;Swan Robert Holmes;CEO, Director;M - OptEx;0.0;2934;0;0001127602-19-031910
D;2019-11-05 16:38:43;2019-11-01;INTC;Swan Robert Holmes;CEO, Director;F - Tax;56.13;-1455;81669;0001127602-19-031910
D;2019-11-05 16:38:43;2019-11-01;INTC;Swan Robert Holmes;CEO, Director;M - OptEx;0.0;-2934;0;0001127602-19-031910
DM;2019-11-05 16:36:48;2019-11-01;INTC;Shenoy Navin;EVP, GM - Data Center Group;M - OptEx;0.0;2487;0;0001127602-19-031906
DM;2019-11-05 16:36:48;2019-11-01;INTC;Shenoy Navin;EVP, GM - Data Center Group;F - Tax;56.13;-1234;69264;0001127602-19-031906
D;2019-11-05 16:36:48;2019-11-01;INTC;Shenoy Navin;EVP, GM - Data Center Group;S - Sale;55.94;-1404;78540;0001127602-19-031906
DM;2019-11-05 16:36:48;2019-11-01;INTC;Shenoy Navin;EVP, GM - Data Center Group;M - OptEx;0.0;-2487;0;0001127602-19-031906
D;2019-11-05 16:34:27;2019-11-01;INTC;Rodgers Steven Ralph;EVP General Counsel;M - OptEx;0.0;2483;0;0001127602-19-031901
D;2019-11-05 16:34:27;2019-11-01;INTC;Rodgers Steven Ralph;EVP General Counsel;F - Tax;56.13;-1232;69152;0001127602-19-031901
D;2019-11-05 16:34:27;2019-11-01;INTC;Rodgers Steven Ralph;EVP General Counsel;M - OptEx;0.0;-2483;0;0001127602-19-031901
D;2019-11-05 16:32:13;2019-11-01;INTC;Renduchintala Venkata S M;Group President (TSCG);M - OptEx;0.0;2979;0;0001127602-19-031897
D;2019-11-05 16:32:13;2019-11-01;INTC;Renduchintala Venkata S M;Group President (TSCG);F - Tax;56.13;-1477;82904;0001127602-19-031897
D;2019-11-05 16:32:13;2019-11-01;INTC;Renduchintala Venkata S M;Group President (TSCG);M - OptEx;0.0;-2979;0;0001127602-19-031897
D;2019-11-05 16:30:34;2019-11-01;INTC;McBride Kevin Thomas;VP Finance, Controller;M - OptEx;0.0;235;0;0001127602-19-031891
D;2019-11-05 16:30:34;2019-11-01;INTC;McBride Kevin Thomas;VP Finance, Controller;F - Tax;56.13;-79;4434;0001127602-19-031891
D;2019-11-05 16:30:34;2019-11-01;INTC;McBride Kevin Thomas;VP Finance, Controller;M - OptEx;0.0;-235;0;0001127602-19-031891
DM;2019-11-05 16:24:56;2019-11-01;INTC;Bryant Gregory M;EVP, GM, CCG;M - OptEx;0.0;2756;0;0001127602-19-031888
DM;2019-11-05 16:24:56;2019-11-01;INTC;Bryant Gregory M;EVP, GM, CCG;F - Tax;56.13;-1337;75046;0001127602-19-031888
DM;2019-11-05 16:24:56;2019-11-01;INTC;Bryant Gregory M;EVP, GM, CCG;M - OptEx;0.0;-2756;0;0001127602-19-031888
D;2019-11-05 16:22:57;2019-11-01;INTC;Bryant Andy D;Chairman, Director;M - OptEx;0.0;2454;0;0001127602-19-031886
D;2019-11-05 16:22:57;2019-11-01;INTC;Bryant Andy D;Chairman, Director;F - Tax;56.13;-1189;66739;0001127602-19-031886
D;2019-11-05 16:22:57;2019-11-01;INTC;Bryant Andy D;Chairman, Director;M - OptEx;0.0;-2454;0;0001127602-19-031886
DM;2019-11-01 16:53:16;2019-10-30;INTC;Swan Robert Holmes;CEO, Director;M - OptEx;0.0;9411;0;0001127602-19-031555
DM;2019-11-01 16:53:16;2019-10-30;INTC;Swan Robert Holmes;CEO, Director;F - Tax;56.12;-4668;261968;0001127602-19-031555
DM;2019-11-01 16:53:16;2019-10-30;INTC;Swan Robert Holmes;CEO, Director;M - OptEx;0.0;-9411;0;0001127602-19-031555
D;2019-11-01 16:53:16;2019-10-31;INTC;Swan Robert Holmes;CEO, Director;A - Grant;0.0;0;0;0001127602-19-031555
DM;2019-11-01 16:50:01;2019-10-30;INTC;Shenoy Navin;EVP, GM - Data Center Group;M - OptEx;0.0;5651;0;0001127602-19-031549
DM;2019-11-01 16:50:01;2019-10-30;INTC;Shenoy Navin;EVP, GM - Data Center Group;F - Tax;56.12;-2802;157248;0001127602-19-031549
DM;2019-11-01 16:50:01;2019-10-30;INTC;Shenoy Navin;EVP, GM - Data Center Group;M - OptEx;0.0;-5651;0;0001127602-19-031549
DM;2019-11-01 16:46:38;2019-10-30;INTC;Rodgers Steven Ralph;EVP General Counsel;M - OptEx;0.0;16232;0;0001127602-19-031542
DM;2019-11-01 16:46:38;2019-10-30;INTC;Rodgers Steven Ralph;EVP General Counsel;F - Tax;56.12;-8050;451766;0001127602-19-031542
DM;2019-11-01 16:46:38;2019-10-30;INTC;Rodgers Steven Ralph;EVP General Counsel;M - OptEx;0.0;-16232;0;0001127602-19-031542
DM;2019-11-01 16:42:38;2019-10-30;INTC;Renduchintala Venkata S M;Group President (TSCG);M - OptEx;0.0;5742;0;0001127602-19-031531
DM;2019-11-01 16:42:38;2019-10-30;INTC;Renduchintala Venkata S M;Group President (TSCG);F - Tax;56.12;-2848;159830;0001127602-19-031531
DM;2019-11-01 16:42:38;2019-10-30;INTC;Renduchintala Venkata S M;Group President (TSCG);M - OptEx;0.0;-5742;0;0001127602-19-031531
DM;2019-11-01 16:39:47;2019-10-30;INTC;McBride Kevin Thomas;VP Finance, Controller;M - OptEx;0.0;603;0;0001127602-19-031523
DM;2019-11-01 16:39:47;2019-10-30;INTC;McBride Kevin Thomas;VP Finance, Controller;F - Tax;56.12;-203;11392;0001127602-19-031523
DM;2019-11-01 16:39:47;2019-10-30;INTC;McBride Kevin Thomas;VP Finance, Controller;M - OptEx;0.0;-603;0;0001127602-19-031523
DM;2019-11-01 16:35:58;2019-10-30;INTC;Bryant Gregory M;EVP, GM, CCG;M - OptEx;0.0;11829;0;0001127602-19-031515
DM;2019-11-01 16:35:58;2019-10-30;INTC;Bryant Gregory M;EVP, GM, CCG;F - Tax;56.12;-5733;321736;0001127602-19-031515
D;2019-11-01 16:35:58;2019-10-30;INTC;Bryant Gregory M;EVP, GM, CCG;A - Grant;0.0;19172;0;0001127602-19-031515
DM;2019-11-01 16:35:58;2019-10-30;INTC;Bryant Gregory M;EVP, GM, CCG;M - OptEx;0.0;-11829;0;0001127602-19-031515
DM;2019-11-01 16:33:37;2019-10-30;INTC;Bryant Andy D;Chairman, Director;M - OptEx;0.0;11475;0;0001127602-19-031511
DM;2019-11-01 16:33:37;2019-10-30;INTC;Bryant Andy D;Chairman, Director;F - Tax;56.12;-5562;312139;0001127602-19-031511
DM;2019-11-01 16:33:37;2019-10-30;INTC;Bryant Andy D;Chairman, Director;M - OptEx;0.0;-11475;0;0001127602-19-031511
D;2019-10-30 17:09:05;2019-10-25;INTC;Swan Robert Holmes;CEO, Director;M - OptEx;0.0;90140;0;0001127602-19-031277
D;2019-10-30 17:09:05;2019-10-25;INTC;Swan Robert Holmes;CEO, Director;F - Tax;55.27;-44692;2470127;0001127602-19-031277
D;2019-10-30 17:09:05;2019-10-25;INTC;Swan Robert Holmes;CEO, Director;M - OptEx;0.0;-90140;0;0001127602-19-031277
D;2019-10-17 18:05:21;2019-10-15;INTC;Swan Robert Holmes;CEO, Director;A - Grant;0.0;0;0;0001127602-19-030758
D;2019-10-07 17:30:18;2019-10-03;INTC;Davis George S;Chief Financial Officer;M - OptEx;0.0;15507;0;0001127602-19-030230
D;2019-10-07 17:30:18;2019-10-03;INTC;Davis George S;Chief Financial Officer;F - Tax;49.3;-7689;379068;0001127602-19-030230
D;2019-10-07 17:30:18;2019-10-03;INTC;Davis George S;Chief Financial Officer;M - OptEx;0.0;-15507;0;0001127602-19-030230
M;2019-10-03 16:06:05;2019-10-01;INTC;Yeary Frank D;Director;S - Sale;51.18;-2509;128420;0001127602-19-029992
D;2019-10-01 17:07:57;2019-09-27;INTC;Yeary Frank D;Director;A - Grant;0.0;0;0;0001127602-19-029435
D;2019-10-01 17:02:59;2019-09-30;INTC;Swan Robert Holmes;CEO, Director;A - Grant;0.0;0;0;0001127602-19-029428
D;2019-10-01 17:00:37;2019-09-27;INTC;Smith Gregory D;Director;A - Grant;0.0;0;0;0001127602-19-029425
D;2019-09-18 16:17:24;2019-09-16;INTC;Shenoy Navin;EVP, GM - Data Center Group;M - OptEx;0.0;16961;0;0001127602-19-028735
D;2019-09-18 16:17:24;2019-09-16;INTC;Shenoy Navin;EVP, GM - Data Center Group;F - Tax;51.99;-8410;437236;0001127602-19-028735
D;2019-09-18 16:17:24;2019-09-17;INTC;Shenoy Navin;EVP, GM - Data Center Group;S - Sale;52.06;-8551;445165;0001127602-19-028735
D;2019-09-18 16:17:24;2019-09-16;INTC;Shenoy Navin;EVP, GM - Data Center Group;M - OptEx;0.0;-16961;0;0001127602-19-028735
D;2019-09-17 17:18:50;2019-09-13;INTC;Swan Robert Holmes;CEO, Director;A - Grant;0.0;0;0;0001127602-19-028589
;2019-09-05 16:14:52;2019-09-03;INTC;Yeary Frank D;Director;S - Sale;46.86;-2509;117568;0001127602-19-027981
D;2019-09-04 16:23:16;2019-08-30;INTC;Swan Robert Holmes;CEO, Director;A - Grant;0.0;0;0;0001127602-19-027886
;2019-08-29 18:28:46;2019-08-28;INTC;Swan Robert Holmes;CEO, Director;P - Purchase;45.7;10918;498953;0001127602-19-027597
;2019-08-29 18:26:16;2019-08-28;INTC;Davis George S;Chief Financial Officer;P - Purchase;45.7;5458;249431;0001127602-19-027595
D;2019-08-19 18:15:22;2019-08-15;INTC;Swan Robert Holmes;CEO, Director;M - OptEx;0.0;2731;0;0001127602-19-027011
D;2019-08-19 18:15:22;2019-08-15;INTC;Swan Robert Holmes;CEO, Director;F - Tax;45.81;-1355;62073;0001127602-19-027011
D;2019-08-19 18:15:22;2019-08-15;INTC;Swan Robert Holmes;CEO, Director;M - OptEx;0.0;-2731;0;0001127602-19-027011
D;2019-08-19 18:15:22;2019-08-15;INTC;Swan Robert Holmes;CEO, Director;A - Grant;0.0;0;0;0001127602-19-027011
M;2019-08-05 16:48:39;2019-08-01;INTC;Yeary Frank D;Director;S - Sale;50.92;-2509;127770;0001127602-19-026059
D;2019-08-05 16:45:58;2019-08-01;INTC;Swan Robert Holmes;CEO, Director;M - OptEx;0.0;2934;0;0001127602-19-026056
D;2019-08-05 16:45:58;2019-08-01;INTC;Swan Robert Holmes;CEO, Director;F - Tax;50.68;-1455;73739;0001127602-19-026056
D;2019-08-05 16:45:58;2019-08-01;INTC;Swan Robert Holmes;CEO, Director;M - OptEx;0.0;-2934;0;0001127602-19-026056
DM;2019-08-05 16:41:01;2019-08-01;INTC;Shenoy Navin;EVP, GM - Data Center Group;M - OptEx;0.0;2487;0;0001127602-19-026048
DM;2019-08-05 16:41:01;2019-08-01;INTC;Shenoy Navin;EVP, GM - Data Center Group;F - Tax;50.68;-1234;62539;0001127602-19-026048
D;2019-08-05 16:41:01;2019-08-02;INTC;Shenoy Navin;EVP, GM - Data Center Group;S - Sale;49.24;-1253;61698;0001127602-19-026048
DM;2019-08-05 16:41:01;2019-08-01;INTC;Shenoy Navin;EVP, GM - Data Center Group;M - OptEx;0.0;-2487;0;0001127602-19-026048
D;2019-08-05 16:39:18;2019-08-01;INTC;Rodgers Steven Ralph;EVP General Counsel;M - OptEx;0.0;2482;0;0001127602-19-026045
D;2019-08-05 16:39:18;2019-08-01;INTC;Rodgers Steven Ralph;EVP General Counsel;F - Tax;50.68;-1231;62387;0001127602-19-026045
